,MSSV,NamSinh,GioiTinh,NoiSinh,Lopsh,Khoa,Hedt,KhoaHoc,ChuyenNganh2,TinhTrang,DiaChi_TinhTP
1956,A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,1996.0,1.0, 'Bình Phước', HTTT0001, HTTT, CLC,9.0, D480104,1.0, 'Xã Thuận Phú'
1957,7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,1996.0,1.0, 'Đồng Nai', KTMT0001, KTMT, CLC,9.0, D520214,1.0, 'Thành phố Biên Hoà'
1958,93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,1996.0,1.0, 'Liên Bang Nga', KTPM0001, CNPM, CLC,9.0, D480103,1.0, 'Huyện Tân Uyên'
1959,43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,1996.0,0.0, 'TP. Hồ Chí Minh', PMCL2014.2, CNPM, CLC,9.0, D480103,5.0, 'Thành phố Hồ Chí Minh'
1960,5FD644FFXPvAibaEXe8x8S8Fn/vYpsTSoxKXHsL2,1995.0,1.0, 'Bình Định', PMCL2014, CNPM, CLC,9.0, D480103,5.0, 'Tỉnh Bình Định'
1961,C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,1996.0,1.0, 'Bà Rịa - Vũng Tàu', KTPM0001, CNPM, CLC,9.0, D480103,1.0, 'Tỉnh Bà Rịa - Vũng Tàu'
1962,9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,1996.0,1.0, 'Đồng Tháp', PMCL2014.1, CNPM, CLC,9.0, D480103,3.0, 'Thành phố Sa Đéc'
1963,557392BEXPvAibaEXe8x8S8Fn/vYpuVmdjfrIiS2,1993.0,1.0, 'Quảng Nam', CTTT2014, HTTT, CTTT,9.0, D480104,5.0, 'Tỉnh Đắk Lắk'
1964,3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,1996.0,1.0, 'Bà Rịa - Vũng Tàu', HTTT0001, HTTT, CTTT,9.0, D480104,1.0, 'Huyện Châu Đức'
1965,DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,1996.0,1.0, 'Thành phố Hồ Chí Minh', HTTT0001, HTTT, CTTT,9.0, D480104,3.0, 'Thành phố Hồ Chí Minh'
1966,A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,1996.0,1.0, 'An Giang', HTTT0001, HTTT, CTTT,9.0, D480104,3.0, 'Phường Mỹ Phước'
1967,8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,1996.0,1.0, 'Tiền Giang', KTPM0001, CNPM, CLC,9.0, D480103,3.0, 'Thành phố Mỹ Tho'
1968,3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,1996.0,1.0, 'Thành phố Hồ Chí Minh', KTPM0001, CNPM, CLC,9.0, D480103,3.0, 'Thành phố Hồ Chí Minh'
1969,B1A037A2XPvAibaEXe8WA4OgPtanSFnF24e9gnpX,1996.0,1.0, 'TP. Hồ Chí Minh', CTTT2014, HTTT, CTTT,9.0, D480104,3.0, 'Thành phố Hồ Chí Minh'
1970,19FE69E6XPvAibaEXe8IlpBhypyXxnoaAYkrfDkq,1995.0,1.0, 'Thành phố Hồ Chí Minh', MTCL2014, KTMT, CLC,9.0, D520214,3.0, 'Quận 9'
1971,710CC115XPvAibaEXe8IlpBhypyXxrLTKDjsCNnZ,1996.0,1.0, 'Thành phố Hồ Chí Minh', HTTT0001, HTTT, CLC,9.0, D480104,3.0, 'Thành phố Hồ Chí Minh'
1972,D9BD3AFBXPvAibaEXe8IlpBhypyXxiZmZT/7okOU,1996.0,0.0, 'Bình Định', PMCL2014.2, CNPM, CLC,9.0, D480103,3.0, 'Tỉnh Bình Định'
1973,3D52676AXPvAibaEXe8IlpBhypyXxuXyRbOadj9h,1996.0,1.0, 'TP. Hồ Chí Minh', PMCL2014.1, CNPM, CLC,9.0, D480103,3.0, 'Thành phố Hồ Chí Minh'
1974,258DB970XPvAibaEXe8IlpBhypyXxgajQBgTDZfm,1996.0,1.0, 'Tiền Giang', PMCL2014.2, CNPM, CLC,9.0, D480103,3.0, 'Tỉnh Tiền Giang'
1975,B6BE9570XPvAibaEXe/NExuU8f5CHzM46oj4x6pe,1996.0,1.0, 'Đồng Nai', PMCL2014.2, CNPM, CLC,9.0, D480103,5.0, 'Tỉnh Đồng Nai'
1976,2D42C943XPvAibaEXe/NExuU8f5CHyJQuUVKAd5q,1996.0,1.0, 'Bình Dương', KTPM0001, CNPM, CLC,9.0, D480103,1.0, 'Thành phố Hồ Chí Minh'
1977,ABDAB051XPvAibaEXe/NExuU8f5CH1sRSHiGsZKi,1996.0,1.0, 'Khánh Hoà', PMCL2014.2, CNPM, CLC,9.0, D480103,5.0, 'Tỉnh Khánh Hoà'
1978,56D11A32XPvAibaEXe/NExuU8f5CH3gp+fdd8qXv,1996.0,1.0, 'Kiên Giang', KTMT2014, KTMT, CQUI,9.0, D520214,3.0, 'Tỉnh Kiên Giang'
1979,311F4676XPvAibaEXe/NExuU8f5CH0Jfhfl4Q27J,1996.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CLC,9.0, D520214,3.0, 'Thành phố Hồ Chí Minh'
1980,0726EC2DXPvAibaEXe+XNXOqfiZ3jB11oEq9FI4W,1995.0,0.0, 'Quảng Nam', HTTT0001, HTTT, CTTT,9.0, D480104,1.0, 'Tỉnh Quảng Nam'
1981,FEDA6C86XPvAibaEXe/TvTjLTyzflhOWf9+W8he6,1995.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1982,88A832B4XPvAibaEXe/TvTjLTyzfljbL/KBUl/Dl,1995.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1983,A123BBE3XPvAibaEXe/TvTjLTyzflj6RjUEvimtW,1982.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1984,9363FC62XPvAibaEXe/TvTjLTyzflrcciunSlsad,1979.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1985,B2E95A9FXPvAibaEXe/TvTjLTyzflg1BIejC6JWj,1994.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1986,F53C9805XPvAibaEXe/TvTjLTyzfljpqpBx0oeCr,1979.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1987,C0F22F51XPvAibaEXe/TvTjLTyzflmKWmieH/MIJ,1991.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1988,BB032AC5XPvAibaEXe/TvTjLTyzfllUW7coWUPgk,1993.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1989,86B4040FXPvAibaEXe/TvTjLTyzflvYZvkl6yT4t,1993.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1990,C407DC7EXPvAibaEXe9z+h7aUGr+1B/Sn7nH+3Jd,1991.0,0.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1991,AB1E292EXPvAibaEXe9z+h7aUGr+1Pa1vxccdu6I,1992.0,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1992,5EE0C76EXPvAibaEXe9z+h7aUGr+1HVziw3dtd1q,,1.0, NULL, MTLK2015, MMT&TT, CQUI,10.0, D480299,11.0, NULL
1993,528F8C01XPvAibaEXe8c/asunKa47A4PEbC2JQwZ,1997.0,1.0, 'Tiền Giang', HTTT0001, HTTT, CTTT,10.0, D480104,1.0, 'Tỉnh Tiền Giang'
1994,7A4947EAXPvAibaEXe8c/asunKa47MC7Zfux2sgr,1997.0,1.0, 'Bình Thuận', KTMT0001, KTMT, CQUI,10.0, D520214,3.0, 'Tỉnh Bình Thuận'
1995,775B0760XPvAibaEXe8c/asunKa47DSKf4pHLmHt,1997.0,1.0, 'An Giang', HTTT2015, HTTT, CQUI,10.0, D480104,3.0, 'Tỉnh An Giang'
1996,D17C7EEBXPvAibaEXe8c/asunKa47JL/mH8i+PZc,1997.0,0.0, 'Bến Tre', HTTT0001, HTTT, CQUI,10.0, D480104,3.0, 'Tỉnh Bến Tre'
1997,B151D00CXPvAibaEXe8c/asunKa47HLbUaeNlA/g,1997.0,1.0, NULL, CTTT2015, HTTT, CTTT,10.0, D480104,5.0, 'Thành phố Hồ Chí Minh'
1998,A823BC0FXPvAibaEXe8c/asunKa47LOnZ7N70p8c,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTPM0001, CNPM, CLC,10.0, D480103,3.0, 'Thành phố Hồ Chí Minh'
1999,B185FC25XPvAibaEXe8c/asunKa47N3ivbKhlRAW,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CLC,10.0, D520214,1.0, 'Phường Trảng Dài'
2000,20B7F2AFXPvAibaEXe8c/asunKa47Nvc4FVQiXhD,1997.0,1.0, 'Đồng Nai', KTPM0001, CNPM, CQUI,10.0, D480103,3.0, 'Tỉnh Đồng Nai'
2001,B2090832XPvAibaEXe8c/asunKa47PaRmcRDIPr9,1997.0,0.0, 'Hà Tĩnh', KHMT2015, KHMT, CQUI,10.0, D480101,3.0, 'Thành phố Hồ Chí Minh'
2002,DC72A7BCXPvAibaEXe99J3nD1pBZIkYSOA+W9OcM,1997.0,1.0, 'Nam Định', KTMT0001, KTMT, CLC,10.0, D520214,2.0, 'Tỉnh Nam Định'
2003,7DCDCDD1XPvAibaEXe99J3nD1pBZIs8o3V4oq4f+,1997.0,1.0, 'Quảng Ngãi', KTPM2015, CNPM, CQUI,10.0, D480103,3.0, 'Tỉnh Quảng Ngãi'
2004,BC83A2DAXPvAibaEXe99J3nD1pBZIpxFeMgY7p44,1997.0,0.0, 'Vĩnh Long', PMCL2015.1, CNPM, CLC,10.0, D480103,3.0, 'Tỉnh Bến Tre'
2005,1ED6A4F0XPvAibaEXe99J3nD1pBZIhGQiopf02P5,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CLC,10.0, D520214,3.0, 'Thành phố Hồ Chí Minh'
2006,EA2A92C2XPvAibaEXe99J3nD1pBZIshWCsT6VhsJ,1997.0,1.0, 'Bến Tre', MMTT0001, MMT&TT, CQUI,10.0, D480102,8.0, 'Tỉnh Bến Tre'
2007,F6865182XPvAibaEXe99J3nD1pBZIi08LnX6B5/g,1997.0,1.0, 'Thành phố Hồ Chí Minh', HTTT0001, HTTT, CLC,10.0, D480104,3.0, 'Quận 9'
2008,4EA99948XPvAibaEXe99J3nD1pBZIpRQK6T+rlMP,1997.0,1.0, 'Bình Dương', MMTT0001, MMT&TT, CQUI,10.0, D480102,8.0, 'Huyện Dầu Tiếng'
2009,B06A0338XPvAibaEXe99J3nD1pBZInyRtnTkueHW,1997.0,0.0, 'Sóc Trăng', MMTT0001, MMT&TT, CQUI,10.0, D480299,3.0, 'Huyện Long Phú'
2010,37C25979XPvAibaEXe99J3nD1pBZIm2autJRlxRN,1997.0,1.0, 'Lâm Đồng', TMĐT2015, HTTT, CQUI,10.0, D52480104,3.0, 'Huyện Đơn Dương'
2011,7E798061XPvAibaEXe8CNW5gpzV0gW64LdQ87tsW,1997.0,1.0, 'Quảng Ngãi', HTTT0001, HTTT, CTTT,10.0, D480104,1.0, 'Thành phố Hồ Chí Minh'
2012,64733246XPvAibaEXe8CNW5gpzV0gd9br0mz53s9,1997.0,1.0, 'Thành phố Hồ Chí Minh', KHTN2015, KHMT, CNTN,10.0, D480101,3.0, 'Thành phố Hồ Chí Minh'
2013,35DE6455XPvAibaEXe8CNW5gpzV0gUWzVjSjTy4E,1997.0,0.0, 'Đắk Lắk', KHMT0001, KHMT, CQUI,10.0, D480101,1.0, 'Thành phố Buôn Ma Thuột'
2014,9FB3B498XPvAibaEXe8CNW5gpzV0gaV2WBOUZ3uI,1996.0,1.0, 'Quảng Bình', PMCL2015.1, CNPM, CLC,10.0, D480103,5.0, 'Thành phố Hồ Chí Minh'
2015,82AB644CXPvAibaEXe8CNW5gpzV0gUjrbzVSLssM,1997.0,1.0, 'Thành phố Đà Nẵng', HTTT0001, HTTT, CLC,10.0, D480104,3.0, 'Thành phố Đà Nẵng'
2016,30930811XPvAibaEXe8CNW5gpzV0gYactsEx9gwI,1996.0,1.0, 'Lâm Đồng', MMTT0001, MMT&TT, CQUI,10.0, D480102,8.0, 'Tỉnh Lâm Đồng'
2017,46C8E1B5XPvAibaEXe8CNW5gpzV0gaertn0szWG1,1997.0,1.0, 'Bình Định', KTPM0001, CNPM, CLC,10.0, D480103,8.0, 'Tỉnh Bình Định'
2018,DFEDE877XPvAibaEXe8CNW5gpzV0gWn+ubBNBmIM,1997.0,1.0, 'Quảng Nam', KTPM0001, CNPM, CLC,10.0, D480103,3.0, 'Quận 12'
2019,688B8286XPvAibaEXe8CNW5gpzV0gXOeRqZCXPuG,1997.0,1.0, 'Hà Nội', KHMT2015, KHMT, CQUI,10.0, D480101,5.0, 'Thị xã Thuận An'
2020,C17B5A3BXPvAibaEXe8CNW5gpzV0gc+iGo1aB444,1997.0,1.0, 'Phú Yên', HTTT2015, HTTT, CQUI,10.0, D480104,5.0, 'Tỉnh Phú Yên'
2021,9677CA8EXPvAibaEXe/3Z2K7mhA0JTfEPM2on6mh,1997.0,1.0, 'Bình Định', CNTT0001, KTTT, CQUI,10.0, D480201,3.0, 'Tỉnh Bình Định'
2022,EEF98153XPvAibaEXe/3Z2K7mhA0JabR08Zadfx6,1997.0,1.0, 'Bến Tre', MMTT0001, MMT&TT, CQUI,10.0, D480299,8.0, 'Huyện Bình Đại'
2023,590B5D07XPvAibaEXe/3Z2K7mhA0JUc9Lq3Z3rFI,1997.0,1.0, 'Nghệ An', KTMT0001, KTMT, CQUI,10.0, D520214,1.0, 'Tỉnh Nghệ An'
2024,EDAE4C9DXPvAibaEXe/3Z2K7mhA0JcsZJH7D3X9Z,1997.0,1.0, 'Phú Yên', KTMT0001, KTMT, CLC,10.0, D520214,1.0, 'Tỉnh Phú Yên'
2025,3730785BXPvAibaEXe/3Z2K7mhA0JVN2/C+yk51e,1997.0,1.0, 'Bình Định', TMĐT2015, HTTT, CQUI,10.0, D52480104,5.0, 'Tỉnh Bà Rịa - Vũng Tàu'
2026,5EBFEB3FXPvAibaEXe/3Z2K7mhA0JZypCzVRdZhc,1997.0,1.0, 'Tây Ninh', HTCL2015, HTTT, CLC,10.0, D480104,3.0, 'Xã Phước Trạch'
2027,E6649D3EXPvAibaEXe/3Z2K7mhA0JaITYsRtmA3M,1997.0,1.0, 'Lâm Đồng', MMTT0001, MMT&TT, CQUI,10.0, D480102,3.0, 'Thành phố Bảo Lộc'
2028,937338DFXPvAibaEXe/3Z2K7mhA0JWd7iEcX0CfZ,1997.0,1.0, 'Bình Dương', KTPM2015, CNPM, CQUI,10.0, D480103,5.0, 'Thị xã Bến Cát'
2029,0C1DBB02XPvAibaEXe/3Z2K7mhA0JQcWw73nov6z,1997.0,1.0, 'Cà Mau', HTCL2015, HTTT, CLC,10.0, D480104,5.0, 'Tỉnh Cà Mau'
2030,1C441061XPvAibaEXe/3Z2K7mhA0JWvZ1ODngPiY,1997.0,1.0, 'Ninh Thuận', MMTT0001, MMT&TT, CQUI,10.0, D480299,2.0, 'Thành phố Phan Rang -Tháp Chàm'
2031,5F2DDC3DXPvAibaEXe//eUaw4J38KxNt4wUyFI+t,1997.0,1.0, 'Bình Dương', HTTT0001, HTTT, CLC,10.0, D480104,3.0, 'Thành phố Thủ Dầu Một'
2032,AEA83EAAXPvAibaEXe//eUaw4J38K1EP04bSuzmt,1997.0,1.0, 'Tiền Giang', MMTT0001, MMT&TT, CQUI,10.0, D480102,3.0, 'Huyện Cai Lậy'
2033,070648B8XPvAibaEXe//eUaw4J38K1LhhDp5NbpI,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CQUI,10.0, D520214,3.0, 'Thành phố Hồ Chí Minh'
2034,3D7B4DFBXPvAibaEXe//eUaw4J38K0EmakY/MxcV,1997.0,1.0, 'Thành phố Hồ Chí Minh', ATTT2015, MMT&TT, CQUI,10.0, D480299,3.0, 'Thành phố Hồ Chí Minh'
2035,87574F06XPvAibaEXe//eUaw4J38K3j6lIfYVVn1,1997.0,1.0, 'Bến Tre', HTTT0001, HTTT, CTTT,10.0, D480104,1.0, 'Tỉnh Bến Tre'
2036,137FE0D5XPvAibaEXe//eUaw4J38K86OzexfJow+,1997.0,1.0, 'Đồng Tháp', ATTT2015, MMT&TT, CQUI,10.0, D480299,5.0, 'Xã Bình Phước Xuân'
2037,953A6398XPvAibaEXe//eUaw4J38K7O44MFpzdYx,1997.0,1.0, 'Thành phố Hồ Chí Minh', HTTT0001, HTTT, CTTT,10.0, D480104,1.0, 'Thành phố Hồ Chí Minh'
2038,9B19B85CXPvAibaEXe//eUaw4J38K8sH7wpJqiSy,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTMT0001, KTMT, CLC,10.0, D520214,3.0, 'Thành phố Hồ Chí Minh'
2039,2BB89609XPvAibaEXe//eUaw4J38K91T9QIG09mo,1997.0,1.0, 'Quảng Nam', HTTT0001, HTTT, CQUI,10.0, D480104,1.0, 'Tỉnh Quảng Nam'
2040,C687AF0CXPvAibaEXe//eUaw4J38K1EHQA9HEVQt,1997.0,1.0, 'Long An', KHMT2015, KHMT, CQUI,10.0, D480101,3.0, 'Tỉnh Long An'
2041,90451875XPvAibaEXe+PAOVcd+LnOZLV0dMGaPsk,1997.0,1.0, 'Sóc Trăng', KTPM0001, CNPM, CLC,10.0, D480103,1.0, 'Thị xã Ngã Năm'
2042,EA9D1437XPvAibaEXe+PAOVcd+LnOXg88hW+auPG,1997.0,1.0, 'Bình Phước', MMTT0001, MMT&TT, CQUI,10.0, D480102,3.0, 'Xã Bù Nho'
2043,79549DFEXPvAibaEXe+PAOVcd+LnOXzlA8ZtwFeA,1997.0,1.0, 'Tây Ninh', KHMT0001, KHMT, CQUI,10.0, D480101,3.0, 'Xã Tân Đông'
2044,78052DF1XPvAibaEXe+PAOVcd+LnORMv/Ja3F6V0,1997.0,1.0, 'Tiền Giang', KTPM0001, CNPM, CLC,10.0, D480103,3.0, 'Tỉnh Tiền Giang'
2045,BFAB0BC0XPvAibaEXe+PAOVcd+LnOX59zGGn3cV1,1994.0,1.0, 'Lâm Đồng', TMĐT2015, HTTT, CQUI,10.0, D52480104,5.0, 'Tỉnh Lâm Đồng'
2046,9FFE25CAXPvAibaEXe+PAOVcd+LnOWTHPAb4G+QG,1997.0,1.0, 'Tiền Giang', MTCL2015.1, KTMT, CLC,10.0, D520214,5.0, 'Tỉnh Tiền Giang'
2047,693BF40CXPvAibaEXe+PAOVcd+LnOYY2k3crUSnI,1997.0,1.0, 'Đồng Nai', HTTT0001, HTTT, CTTT,10.0, D480104,1.0, 'Thành phố Biên Hoà'
2048,7AF2040EXPvAibaEXe+PAOVcd+LnOR5aeXvgUbVq,1997.0,1.0, 'Quảng Nam', KTMT0001, KTMT, CLC,10.0, D520214,1.0, 'Tỉnh Quảng Nam'
2049,03C79B24XPvAibaEXe+PAOVcd+LnOZDHTOc4IJv0,1997.0,1.0, 'Bình Định', HTTT0001, HTTT, CQUI,10.0, D480104,8.0, 'Tỉnh Bình Định'
2050,3121B643XPvAibaEXe+PAOVcd+LnOcKFNqfU7EB8,1994.0,1.0, 'Quảng Ngãi', KTPM0001, CNPM, CQUI,10.0, D480103,8.0, 'Tỉnh Quảng Ngãi'
2051,9A0CC77AXPvAibaEXe/eCkq6I30ZSoqj3KyLdXuQ,1997.0,1.0, 'Gia Lai', CNTT0001, KTTT, CQUI,10.0, D480201,1.0, 'Thành phố Pleiku'
2052,BA29F737XPvAibaEXe/eCkq6I30ZSqWydniBd+5u,1997.0,0.0, 'Thành phố Hồ Chí Minh', CNTT2015, KTTT, CQUI,10.0, D480201,3.0, 'Thành phố Hồ Chí Minh'
2053,4CC07FEEXPvAibaEXe/eCkq6I30ZSqI8QNgInFrB,1997.0,0.0, 'Bình Thuận', HTTT2015, HTTT, CQUI,10.0, D480104,3.0, 'Huyện Hàm Thuận Bắc'
2054,EF4A5139XPvAibaEXe/eCkq6I30ZSkwh2vOdgUjJ,1997.0,1.0, 'Thành phố Hồ Chí Minh', HTTT0001, HTTT, CQUI,10.0, D52480104,3.0, Ấp Ba Sa'
2055,C7D00475XPvAibaEXe/eCkq6I30ZSh3CJkQcI7hx,1997.0,1.0, 'Bến Tre', KHMT0001, KHMT, CQUI,10.0, D480101,3.0, 'Tỉnh Bến Tre'
2056,C726C6ACXPvAibaEXe/eCkq6I30ZSllYtg3dkuEY,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTPM0001, CNPM, CLC,10.0, D480103,3.0, 'Thành phố Hồ Chí Minh'
2057,A448176CXPvAibaEXe/eCkq6I30ZSjMojns0bjKw,1997.0,1.0, 'Thành phố Hồ Chí Minh', CNTT2015, KTTT, CQUI,10.0, D480201,3.0, 'Thành phố Hồ Chí Minh'
2058,C9370AC9XPvAibaEXe/eCkq6I30ZSv1tTDLa2dnf,1996.0,1.0, 'Lâm Đồng', MMTT0001, MMT&TT, CQUI,10.0, D480102,5.0, 'Tỉnh Lâm Đồng'
2059,7320A91EXPvAibaEXe/eCkq6I30ZSh+h6g9bgGSf,1997.0,1.0, 'Hải Phòng', MTCL2015.1, KTMT, CLC,10.0, D520214,5.0, 'Thành phố Hồ Chí Minh'
2060,628FBFC9XPvAibaEXe/eCkq6I30ZSofEmthq6vlx,1997.0,1.0, 'Quảng Nam', HTTT0001, HTTT, CQUI,10.0, D480104,2.0, 'Huyện Thăng Bình'
2061,30C1E23BXPvAibaEXe9Z0fDyfUkzH0a3xZHL/Zzo,1997.0,1.0, 'Đồng Nai', HTTT0001, HTTT, CQUI,10.0, D480104,8.0, KP 5'
2062,26B906D9XPvAibaEXe9Z0fDyfUkzH88rU57saV8U,1997.0,1.0, 'Nam Định', KTPM0001, CNPM, CLC,10.0, D480103,1.0, 'Tỉnh Bà Rịa - Vũng Tàu'
2063,AECDA517XPvAibaEXe9Z0fDyfUkzH0z69+UCjYo/,1996.0,1.0, 'Đắk Lắk', KHMT0001, KHMT, CQUI,10.0, D480101,2.0, 'Huyện Ea Kar'
2064,AEF07E43XPvAibaEXe9Z0fDyfUkzH2QCiRNOpVYw,1997.0,1.0, 'Quảng Ngãi', MMTT0001, MMT&TT, KSTN,10.0, D480299,3.0, 'Huyện Sơn Tịnh'
2065,84CF78A7XPvAibaEXe9Z0fDyfUkzHzM2esLePC79,1997.0,1.0, 'Bình Định', HTTT0001, HTTT, CQUI,10.0, D480104,8.0, 'Tỉnh Bình Định'
2066,86AB6605XPvAibaEXe9Z0fDyfUkzH9gqkDGl5slM,1997.0,1.0, 'Vĩnh Long', TMĐT2015, HTTT, CQUI,10.0, D52480104,5.0, 'Thị trấn Vũng Liêm'
2067,F1894F08XPvAibaEXe9Z0fDyfUkzH5UDuAqYzBMT,1997.0,1.0, 'Tp. Nha Trang', MMTT2015, MMT&TT, CQUI,10.0, D480102,5.0, 'Tỉnh Khánh Hòa'
2068,AA4DBC0FXPvAibaEXe9Z0fDyfUkzHws5B39CPjmP,1995.0,1.0, 'Đắk Lắk', KTPM0001, CNPM, CLC,10.0, D480103,1.0, 'Tỉnh Đắk Lắk'
2069,83DCA101XPvAibaEXe9Z0fDyfUkzH4vSGY2cA9D0,1997.0,1.0, 'Bình Định', KTPM0001, CNPM, CQUI,10.0, D480103,8.0, 'Tỉnh Bình Định'
2070,D8C272ADXPvAibaEXe9Z0fDyfUkzH0VpgLMOpupb,1997.0,1.0, 'Quảng Ngãi', HTTT0001, HTTT, CTTT,10.0, D480104,1.0, 'Thành phố Quảng Ngãi'
2071,8C8E2AA7XPvAibaEXe+cD2dfYrNOt/D0YL78rqGh,1997.0,1.0, 'Thành phố Hồ Chí Minh', ATTT2015, MMT&TT, CQUI,10.0, D480299,5.0, 'Thành phố Hồ Chí Minh'
2072,5A5FCFA8XPvAibaEXe+cD2dfYrNOt7wmlQMvy39o,1997.0,1.0, 'Nghệ An', HTCL2015, HTTT, CLC,10.0, D480104,5.0, 'Thành phố Hồ Chí Minh'
2073,18B8DFDBXPvAibaEXe+cD2dfYrNOt9Cr949lFN5c,1997.0,1.0, 'Bình Định', KTMT0001, KTMT, CQUI,10.0, D520214,3.0, 'Tỉnh Bình Định'
2074,6006632FXPvAibaEXe+cD2dfYrNOt1Rv5J9HCTJA,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTPM0001, CNPM, CLC,10.0, D480103,1.0, 'Thành phố Hồ Chí Minh'
2075,C34C8584XPvAibaEXe+cD2dfYrNOt54u1kVDwPzX,1997.0,1.0, 'Thành phố Hồ Chí Minh', MMTT0001, MMT&TT, KSTN,10.0, D480299,3.0, 'Thành phố Hồ Chí Minh'
2076,9D09A6FCXPvAibaEXe+cD2dfYrNOt3Tpjw0B9ZYa,1997.0,1.0, 'Thành phố Hồ Chí Minh', ATTN2015, MMT&TT, KSTN,10.0, D480299,3.0, 'Thành phố Hồ Chí Minh'
2077,0E1136EDXPvAibaEXe+cD2dfYrNOtz0bfYMeKKP6,1997.0,1.0, 'Hà Tĩnh', PMCL2015.1, CNPM, CLC,10.0, D480103,5.0, 'Tỉnh Đồng Nai'
2078,936949CFXPvAibaEXe+cD2dfYrNOt4S9CaHmgCJo,1997.0,1.0, 'Thành phố Hồ Chí Minh', KTPM0001, CNPM, CQUI,10.0, D480103,1.0, 'Thành phố Bà Rịa'
2079,93C694A5XPvAibaEXe+cD2dfYrNOtz1CVL8+Htq+,1997.0,1.0, 'Đồng Nai', HTCL2015, HTTT, CLC,10.0, D480104,5.0, 'Tỉnh Đồng Nai'
2080,CBDE3AA1XPvAibaEXe+cD2dfYrNOt8BYM6VFUzAr,1997.0,1.0, 'Bà Rịa - Vũng Tàu', MMTT0001, MMT&TT, CQUI,10.0, D480299,3.0, 'Tỉnh Bà Rịa - Vũng Tàu'
2081,B16FE6E4XPvAibaEXe/rtk4wDmxi928zOQNSrnKr,1997.0,1.0, 'Bình Định', KHTN2015, KHMT, CNTN,10.0, D480101,3.0, 'Tỉnh Bình Định'
2082,39230B48XPvAibaEXe/rtk4wDmxi98S/LHuv7pU7,1997.0,1.0, 'TP. Hồ Chí Minh', PMCL2015.1, CNPM, CLC,10.0, D480103,5.0, 'Thành phố Hồ Chí Minh'
2083,7481C404XPvAibaEXe/rtk4wDmxi9/C1USTtYCCy,1997.0,1.0, 'Quảng Ngãi', KHMT0001, KHMT, CNTN,10.0, D480101,3.0, 'Tỉnh Quảng Ngãi'
2084,E53AD591XPvAibaEXe/rtk4wDmxi99cYw1fNCK8+,1997.0,1.0, 'Tiền Giang', KHMT0001, KHMT, CQUI,10.0, D480101,1.0, 'Tỉnh Tiền Giang'
2085,B3F9E007XPvAibaEXe/rtk4wDmxi99vpKS6tqGZ0,1997.0,1.0, 'Quảng Trị', HTTT0001, HTTT, CQUI,10.0, D52480104,8.0, 'Tỉnh Quảng Trị'
2086,601B1B7AXPvAibaEXe/rtk4wDmxi98YPpyv4mpNa,1997.0,1.0, 'Quảng Nam', PMCL2015.1, CNPM, CLC,10.0, D480103,5.0, 'Tỉnh Quảng Nam'
2087,5700075FXPvAibaEXe/rtk4wDmxi91Qm4QLXujt6,1997.0,1.0, 'Bình Định', MMTT2015, MMT&TT, CQUI,10.0, D480102,3.0, 'Huyện Hoài Ân'
